Date,Open,High,Low,Close,Adj Close,Volume
2020-06-10,19.629999,19.740000,18.250000,18.920000,18.920000,18428300
2020-06-11,16.590000,17.670000,16.350000,16.490000,16.490000,15848500
2020-06-12,18.139999,18.520000,17.320000,18.260000,18.260000,11799500
2020-06-15,17.129999,18.299999,17.000000,18.110001,18.110001,10532800
2020-06-16,19.240000,19.325001,18.120001,18.469999,18.469999,8430000
2020-06-17,18.290001,18.330000,17.850000,18.129999,18.129999,3897200
2020-06-18,17.770000,18.299999,17.690001,18.049999,18.049999,4100100
2020-06-19,18.330000,18.360001,17.260000,17.570000,17.570000,4856300
2020-06-22,17.240000,17.497999,17.120001,17.290001,17.290001,6821700
2020-06-23,17.270000,17.360001,16.915001,17.350000,17.350000,9961200
2020-06-24,16.940001,17.000000,16.180000,16.330000,16.330000,7486200
2020-06-25,15.940000,16.610001,15.820000,16.580000,16.580000,4580200
2020-06-26,16.510000,16.540001,15.770000,16.020000,16.020000,4265000
2020-06-29,16.170000,16.893999,15.890000,16.830000,16.830000,4829400
2020-06-30,16.690001,16.825001,16.356001,16.650000,16.650000,2472500
2020-07-01,16.980000,17.350000,16.430000,16.520000,16.520000,3782500
2020-07-02,17.000000,17.094999,16.549999,16.590000,16.590000,3068500
2020-07-06,16.959999,17.100000,16.540001,16.959999,16.959999,3004600
2020-07-07,16.639999,16.650000,16.260000,16.299999,16.299999,2245000
2020-07-08,16.100000,16.379999,15.960000,16.330000,16.330000,2762800
2020-07-09,16.180000,16.225000,15.540000,15.610000,15.610000,3329000
2020-07-10,15.470000,16.205000,15.420000,16.180000,16.180000,2800800
2020-07-13,16.280001,16.365000,15.860000,15.930000,15.930000,3635300
2020-07-14,15.630000,16.070000,15.600000,16.000000,16.000000,2381200
2020-07-15,16.760000,17.309999,16.540001,17.240000,17.240000,8268200
2020-07-16,16.860001,16.910000,16.530001,16.670000,16.670000,3356000
2020-07-17,16.660000,16.770000,16.430000,16.490000,16.490000,2392700
2020-07-20,16.430000,16.549999,16.049999,16.129999,16.129999,2586500
2020-07-21,16.309999,16.469999,16.209999,16.270000,16.270000,2398100
2020-07-22,16.209999,16.385000,16.120001,16.200001,16.200001,1532300
2020-07-23,16.110001,16.719999,15.900000,16.290001,16.290001,4920800
2020-07-24,16.129999,16.180000,15.860000,15.930000,15.930000,5440100
2020-07-27,15.940000,16.020000,15.750000,15.840000,15.840000,3531800
2020-07-28,15.720000,16.221001,15.710000,16.059999,16.059999,4100800
2020-07-29,16.100000,16.139999,15.727000,15.870000,15.870000,2263100
2020-07-30,15.600000,15.705000,15.510000,15.630000,15.630000,2100100
2020-07-31,15.540000,15.580000,15.180000,15.440000,15.440000,3234800
2020-08-03,15.410000,15.600000,15.169000,15.520000,15.520000,2819300
2020-08-04,15.560000,15.960000,15.560000,15.750000,15.750000,2677000
2020-08-05,16.080000,16.455000,15.850000,16.280001,16.280001,5287800
2020-08-06,16.549999,16.740000,16.250000,16.639999,16.639999,6738500
2020-08-07,16.520000,16.650000,16.320000,16.650000,16.650000,2852700
2020-08-10,16.809999,17.475000,16.780001,17.450001,17.450001,10192800
2020-08-11,18.200001,18.280001,17.559999,17.629999,17.629999,11425800
2020-08-12,18.010000,18.010000,17.309999,17.549999,17.549999,5462500
2020-08-13,17.340000,17.740000,17.219999,17.309999,17.309999,3286600
2020-08-14,17.150000,17.410000,17.070000,17.370001,17.370001,3659300
2020-08-17,17.389999,17.410000,16.820000,16.860001,16.860001,3752800
2020-08-18,16.910000,17.000000,16.650000,16.770000,16.770000,2496200
2020-08-19,16.940001,17.400000,16.740000,16.809999,16.809999,6443500
2020-08-20,16.600000,16.850000,16.459999,16.780001,16.780001,4100100
2020-08-21,16.719999,16.860001,16.600000,16.639999,16.639999,1955500
2020-08-24,17.000000,17.570000,16.730000,17.570000,17.570000,6643500
2020-08-25,17.770000,17.879999,17.260000,17.540001,17.540001,5122300
2020-08-26,17.520000,17.530001,17.260000,17.290001,17.290001,3755400
2020-08-27,17.670000,18.250000,17.610001,17.830000,17.830000,8307900
2020-08-28,18.120001,18.309999,17.840000,18.299999,18.299999,7164000
2020-08-31,18.290001,18.290001,17.760000,17.760000,17.760000,4984300
2020-09-01,17.559999,18.120001,17.389999,17.770000,17.770000,4931600
2020-09-02,17.820000,18.080000,17.559999,18.040001,18.040001,4253200
2020-09-03,18.160000,18.740000,17.690001,18.000000,18.000000,8995200
2020-09-04,18.240000,18.458000,17.709999,18.250000,18.250000,7907100
2020-09-08,18.080000,18.530001,17.920000,18.260000,18.260000,10162000
2020-09-09,18.230000,18.240000,17.750000,17.969999,17.969999,5379500
2020-09-10,18.100000,18.360001,17.870001,17.940001,17.940001,6733700
2020-09-11,18.010000,18.049999,17.750000,17.930000,17.930000,4088400
2020-09-14,18.160000,18.360001,18.020000,18.330000,18.330000,4051400
2020-09-15,18.459999,18.719999,18.282000,18.400000,18.400000,5364400
2020-09-16,18.459999,19.139999,18.260000,18.889999,18.889999,6363000
2020-09-17,18.520000,19.018999,18.469999,18.690001,18.690001,4297100
2020-09-18,18.610001,18.629999,18.020000,18.150000,18.150000,4334400
2020-09-21,17.480000,17.500000,16.760000,16.980000,16.980000,6609500
2020-09-22,17.010000,17.230000,16.809999,17.020000,17.020000,5992200
2020-09-23,17.209999,17.410000,16.680000,16.700001,16.700001,4439600
2020-09-24,16.510000,16.780001,16.020000,16.559999,16.559999,5246300
2020-09-25,16.530001,16.770000,16.340000,16.760000,16.760000,2851700
2020-09-28,17.160000,17.580000,17.040001,17.299999,17.299999,3811000
2020-09-29,17.219999,17.240000,16.771000,16.860001,16.860001,2869700
2020-09-30,16.990000,17.430000,16.850000,16.900000,16.900000,3482400
2020-10-01,17.070000,17.200001,16.905001,17.120001,17.120001,2677100
2020-10-02,16.559999,17.549999,16.521000,17.330000,17.330000,7468300
2020-10-05,17.510000,17.580000,17.270000,17.459999,17.459999,2912600
2020-10-06,17.680000,17.865000,17.135000,17.170000,17.170000,5971795
